Dates,Power Station,Monitored Cap.(MW),Total Cap. Under Maintenace (MW),Planned Maintanence (MW),Forced Maintanence(MW),Other Reasons (MW),Programme or Expected(MU),Actual(MU),Excess(+) / Shortfall (-),Deviation
2018-01-14,Meghalaya,322,29,9,20,0,1,1,-0.03,0
2018-01-14,Tripura,169.5,16,0,0,0,1,1,-0.04,0
2018-01-14,NEEPCO.,1342,121,75,25,0,15,12,-2.78,0
2018-01-14,NHPC,105,0,0,0,0,1,2,0.93,0
2018-01-14,NTPC Ltd.,500,0,0,0,0,7,7,-0.09,0
2018-01-14,ONGC,726.6,0,0,0,0,12,12,-0.01,0
2018-01-15,Delhi,2235.4,135,0,135,0,13,18,4.96,0
2018-01-15,Haryana,2720,1270,0,1270,0,28,25,-3.35,0
2018-01-15,Himachal Pradesh,3378,1044.5,326.5,231,0,17,24,6.72,0
2018-01-15,Jammu and Kashmir,1285,150,0,0,0,4,3,-1.03,0
2018-01-15,Punjab,3826.3,2140,1025,1100,0,33,31,-1.99,0
2018-01-15,Rajasthan,6864.8,2103,910,700,0,95,103,8.23,0
2018-01-15,Uttarakhand,1252.15,272.5,137.25,17,0,8,8,0.92,0
2018-01-15,Uttar Pradesh,6274.6,2314.2,511,1803.2,0,98,83,-14.72,0
2018-01-15,ADHPL,192,96,96,0,0,0,0,-0.22,0
2018-01-15,AHPC (GVK),330,0,0,0,0,1,1,-0.2,0
2018-01-15,APCPL,1500,500,0,500,0,15,15,0.37,0
2018-01-15,APL,1320,1320,0,1320,0,22,0,-22.97,0
2018-01-15,BEPL,450,450,0,450,0,6,0,-6.5,0
2018-01-15,DAE,100,100,0,100,0,0,0,0,0
2018-01-15,E.P.P.L.,100,0,0,0,0,0,0,0.14,0
2018-01-15,GBHPPL,70,35,35,0,0,0,0,0,0
2018-01-15,GIPL,225,0,0,0,0,1,0,-1.1,0
2018-01-15,GPGSL (GVK),540,540,0,540,0,4,0,-4.06,0
2018-01-15,HBPCL,1300,0,0,0,0,4,4,0.25,0
2018-01-15,HSPCL,0,0,0,0,0,0,0,0,0
2018-01-15,IAEPL,36,0,0,0,0,0,0,0.08,0
2018-01-15,JhPL(HR),1320,0,0,0,0,12,25,13.21,0
2018-01-15,JPPVL,400,0,0,0,0,1,1,0.16,0
2018-01-15,LAPPL,1200,0,0,0,0,22,22,0.27,0
2018-01-15,LPGCL,1980,660,0,660,0,22,24,2.14,0
2018-01-15,MPCL,86,0,0,0,0,0,0,0.01,0
2018-01-15,MUNPL,0,0,0,0,0,0,0,0,0
2018-01-15,NDPL,108,108,0,0,0,0,0,0,0
2018-01-15,NHPC,4154.2,1462.8,794.4,11,0,17,14,-2.98,0
2018-01-15,NLC,250,0,0,0,0,4,6,1.5,0
2018-01-15,NPCIL,1520,220,220,0,0,30,31,1.67,0
2018-01-15,NPL,1400,0,0,0,0,22,28,5.23,0
2018-01-15,NTPC Ltd.,12659.06,2864.66,0,1205,0,180,184,4.65,0
2018-01-15,NTPGPL,0,0,0,0,0,0,0,-0.32,0
2018-01-15,PPGCL (Jaypee),1980,660,0,660,0,12,24,11.92,0
2018-01-15,RPSCL,1200,0,0,0,0,9,23,13.24,0
2018-01-15,RWPL (JSW),1080,135,0,135,0,20,20,0.62,0
2018-01-15,SJVNL,1912.02,0,0,0,0,8,8,0.9,0
2018-01-15,SrEPL,225,0,0,0,0,1,0,-1.1,0
2018-01-15,THDC,1400,0,0,0,0,12,12,0.14,0
2018-01-15,TSPL,1980,0,0,0,0,18,33,15.42,0
2018-01-15,Chhatisgarh,3400,220,0,220,0,48,66,17.5,0
2018-01-15,Gujarat,8917.82,2248,410,785,0,58,79,20.81,0
2018-01-15,Madhya Pradesh,4955,825,15,810,0,61,75,13.31,0
2018-01-15,Maharashtra,13248,3893,710,3075,0,159,150,-9.18,0
2018-01-15,ACB,325,25,0,25,0,3,7,4.22,0
2018-01-15,AMNEPL,246,246,0,246,0,0,0,0,0
2018-01-15,APL,7920,2640,0,2640,0,136,94,-42.24,0
2018-01-15,BALCO,600,300,0,300,0,8,6,-2.04,0
2018-01-15,BLAPPL,45,45,0,45,0,0,0,-0.68,0
2018-01-15,CGPL,4000,800,0,800,0,48,69,20.46,0
2018-01-15,CLPINDIA,655,0,0,0,0,0,0,-0.8,0
2018-01-15,DBPCL,1200,600,0,600,0,17,13,-4.01,0
2018-01-15,DIPL,600,300,0,300,0,4,6,1.95,0
2018-01-15,DLHP,34,0,0,0,0,0,0,-0.1,0
2018-01-15,EPGL,1200,1200,0,1200,0,15,0,-15.36,0
2018-01-15,ESSAR,515,515,0,0,0,0,0,0,0
2018-01-15,ESSARPMPL,600,0,0,0,0,7,8,0.67,0
2018-01-15,GCEL,1370,685,0,685,0,4,8,3.68,0
2018-01-15,GEPL,120,120,0,120,0,0,0,0,0
2018-01-15,GIPCL,660,160,0,0,0,11,10,-1.1,0
2018-01-15,GMR ENERG,600,0,0,0,0,9,13,4.26,0
2018-01-15,IEPL,270,270,0,270,0,0,0,0,0
2018-01-15,JHAPL,600,0,0,0,0,4,7,3.66,0
2018-01-15,JPL,3400,1700,0,1700,0,24,32,8.24,0
2018-01-15,JPPVL,1820,0,0,0,0,26,28,2.83,0
2018-01-15,JSWEL,1200,300,0,300,0,20,19,-0.6,0
2018-01-15,KWPCL,600,600,0,600,0,6,0,-6.84,0
2018-01-15,LANCO,600,0,0,0,0,15,13,-1.48,0
2018-01-15,LVTPL,0,0,0,0,0,0,0,0,0
2018-01-15,MBPMPL,1200,600,0,600,0,12,12,0.42,0
2018-01-15,MCCPL,300,0,0,0,0,4,7,3.19,0
2018-01-15,NHDC,1520,0,0,0,0,9,2,-6.37,0
2018-01-15,NPCIL,1840,760,760,0,0,25,26,0.93,0
2018-01-15,NSPCL,500,0,0,0,0,10,10,0.25,0
2018-01-15,NTPC Ltd.,14633.59,1178,200,660,0,232,271,39.25,0
2018-01-15,PGPL,388,388,0,0,0,1,0,-1.39,0
2018-01-15,RATTANINDIA,2700,1620,0,1620,0,7,21,14.95,0
2018-01-15,RELIANCE,48,0,0,0,0,0,0,0,0
2018-01-15,RGPPL,2220,1220,0,0,0,11,12,0.52,0
2018-01-15,RIL (DAHANU),500,250,250,0,0,10,5,-5.33,0
2018-01-15,RKMPPL,1080,1080,0,1080,0,5,0,-5.07,0
2018-01-15,SCPL,100,50,0,50,0,1,1,0.09,0
2018-01-15,SKS,300,300,0,300,0,2,0,-2.23,0
2018-01-15,SMHPCL,0,0,0,0,0,0,0,0,0
2018-01-15,SPL,3960,660,0,660,0,82,83,1.19,0
2018-01-15,SPPL,150,150,0,150,0,0,0,0,0
2018-01-15,SVPPL,63,63,0,63,0,0,0,-0.87,0
2018-01-15,TATA MAH.,447,0,0,0,0,4,6,1.87,0
2018-01-15,TATA PCL,1430,1000,500,500,0,18,9,-8.4,0
2018-01-15,TOR. POW. (SUGEN),1147.5,0,0,0,0,11,6,-5.22,0
2018-01-15,TOR. POW. (UNOSUGEN),2004.5,1260,0,60,0,6,5,-1.03,0
2018-01-15,TRNE,600,0,0,0,0,8,11,3.39,0
2018-01-15,VESPL,35,35,0,35,0,0,0,0,0
2018-01-15,VIP,600,0,0,0,0,11,10,-0.99,0
2018-01-15,VVL,135,135,0,135,0,0,0,0,0
2018-01-15,WPCL,1740,270,0,270,0,20,21,0.4,0
2018-01-15,Andhra Pradesh,5795.4,1152.8,0,1010,0,86,74,-12.32,0
2018-01-15,Karnataka,8805.32,2709.5,249.5,2460,0,103,65,-37.85,0
2018-01-15,Kerala,2041.46,465.5,379.5,86,0,11,12,1.33,0
2018-01-15,Puducherry,32.5,0,0,0,0,0,0,0.05,0
2018-01-15,Tamil Nadu,7037.28,2145,600,1500,0,88,54,-33.99,0
2018-01-15,Telangana,6918.1,352,120,175,0,76,95,19.43,0
2018-01-15,ABAN POWR,119.8,0,0,0,0,1,1,0.18,0
2018-01-15,APGPCL,272,0,0,0,0,1,2,0.32,0
2018-01-15,BELLARY,25.2,0,0,0,0,0,0,0,0
2018-01-15,BSES(C),174,174,0,0,0,0,0,0,0
2018-01-15,BSES(P),220,0,0,0,0,0,0,0,0
2018-01-15,CEPL,1200,600,0,600,0,12,9,-3.12,0
2018-01-15,GAUTAMI,464,464,0,0,0,0,0,0,0
2018-01-15,GMR ENERG,220,220,0,0,0,0,0,0,0
2018-01-15,GREL,768,0,0,0,0,1,0,-1.77,0
2018-01-15,GVKP&IL,220,220,0,0,0,0,0,-0.32,0
2018-01-15,HNPC,1040,520,0,520,0,11,8,-3.53,0
2018-01-15,IBPIL,300,300,0,300,0,0,0,0,0
2018-01-15,ITPCL,1200,600,0,600,0,10,9,-1.14,0
2018-01-15,JSWEL,860,300,0,300,0,11,9,-1.73,0
2018-01-15,KONA,445,445,0,0,0,0,0,0,0
2018-01-15,KONDAPALI,1458,0,0,0,0,6,2,-3.34,0
2018-01-15,LVS POWER,36.8,0,0,0,0,0,0,0,0
2018-01-15,MADURAI P,106,0,0,0,0,0,0,0,0
2018-01-15,MEL,300,300,0,300,0,1,0,-1.74,0
2018-01-15,NLC,2990,260,210,50,0,58,47,-10.55,0
2018-01-15,NPCIL,3320,220,0,220,0,45,68,22.97,0
2018-01-15,NTECL,1500,500,0,500,0,26,13,-12.82,0
2018-01-15,NTPC Ltd.,6559.58,1800,500,1300,0,105,76,-28.24,0
2018-01-15,NTPL,1000,0,0,0,0,18,13,-5.66,0
2018-01-15,PENNA,52.8,0,0,0,0,0,1,0.26,0
2018-01-15,PPNPGCL,330.5,0,0,0,0,0,0,-0.58,0
2018-01-15,SAMALPATI,105.7,0,0,0,0,0,0,0,0
2018-01-15,SEPL,600,600,0,600,0,5,0,-5.81,0
2018-01-15,SGPL,1320,0,0,0,0,10,16,5.54,0
2018-01-15,SPGL,208,47,0,0,0,2,2,0.03,0
2018-01-15,ST-CMSECP,250,250,0,250,0,4,0,-4.35,0
2018-01-15,TPCIL,1320,0,0,0,0,22,24,1.69,0
2018-01-15,UPCL,1200,600,0,600,0,23,13,-10.42,0
2018-01-15,VASAVI,200,0,0,0,0,0,0,0,0
2018-01-15,VEMAGIRI,370,0,0,0,0,1,0,-1.1,0
2018-01-15,Andaman & Nicobar Islands,40.05,0,0,0,0,0,0,-0.31,0
2018-01-15,Bihar,210,210,105,105,0,1,0,-1.16,0
2018-01-15,Jharkhand,550,210,0,210,0,6,7,1.13,0
2018-01-15,Odisha,2562.25,401,191,210,0,18,14,-4.13,0
2018-01-15,Sikkim,1200,200,200,0,0,5,4,-0.81,0
2018-01-15,West Bengal,6586,2230.5,210,1999,0,76,69,-7.36,0
2018-01-15,ADHUNIK,540,270,0,270,0,9,6,-2.91,0
2018-01-15,BRBCL,500,250,0,250,0,9,3,-5.3,0
2018-01-15,CESC,1125,375,0,375,0,17,17,0.08,0
2018-01-15,CPL,0,0,0,0,0,0,0,0,0
2018-01-15,DEPL,193,0,0,0,0,0,0,0.18,0
2018-01-15,DPSCLTD,0,0,0,0,0,0,0,0,0
2018-01-15,DVC,7233.2,1950,0,1950,0,98,112,14.46,0
2018-01-15,GISL,110,55,0,0,0,0,0,0.05,0
2018-01-15,GMR ENERG,1050,700,0,700,0,16,7,-8.89,0
2018-01-15,HEL,600,300,300,0,0,11,6,-5.24,0
2018-01-15,IBPIL,350,350,0,350,0,0,0,0,0
2018-01-15,ICCL,0,0,0,0,0,0,1,0.29,0
2018-01-15,IEL,150,150,0,150,0,0,0,0,0
2018-01-15,JITPL,1200,600,0,600,0,18,10,-7.98,0
2018-01-15,K.B.U.N.L,610,500,0,500,0,4,2,-2.56,0
2018-01-15,MPL,1050,0,0,0,0,21,14,-6.28,0
2018-01-15,NALCO,0,0,0,0,0,0,0,0.02,0
2018-01-15,NHPC,862,243,243,0,0,1,4,2.27,0
2018-01-15,NPGCPL,0,0,0,0,0,0,0,0,0
2018-01-15,NTPC Ltd.,9220,0,0,0,0,181,189,7.89,0
2018-01-15,PVUNL,0,455,0,455,0,2,0,-2.52,0
2018-01-15,SEL,1200,2400,0,2400,0,8,0,-8.23,0
2018-01-15,SKPPPL,96,0,0,0,0,0,0,0.26,0
2018-01-15,TATA PCL,240,0,0,0,0,4,4,0.22,0
2018-01-15,Assam,388.45,50,0,0,0,3,2,-0.31,0
2018-01-15,Manipur,36,0,0,0,0,0,0,0,0
2018-01-15,Meghalaya,322,29,9,20,0,1,1,-0.25,0
2018-01-15,Tripura,169.5,16,0,0,0,1,1,-0.08,0
2018-01-15,NEEPCO.,1342,222,75,25,0,15,11,-3.61,0
2018-01-15,NHPC,105,0,0,0,0,1,1,0.29,0
2018-01-15,NTPC Ltd.,500,0,0,0,0,7,7,0.15,0
2018-01-15,ONGC,726.6,0,0,0,0,12,15,2.68,0
2018-01-16,Delhi,2235.4,135,0,135,0,13,19,5.85,0
2018-01-16,Haryana,2720,1270,0,1270,0,28,27,-1.88,0
2018-01-16,Himachal Pradesh,3378,979.5,261.5,231,0,17,24,7.12,0
2018-01-16,Jammu and Kashmir,1285,150,0,0,0,4,3,-0.97,0
2018-01-16,Punjab,3826.3,1930,1025,890,0,33,31,-1.72,0
2018-01-16,Rajasthan,6864.8,2058,910,655,0,92,99,7.29,0
2018-01-16,Uttarakhand,1252.15,308.5,137.25,17,0,8,9,1.02,0
2018-01-16,Uttar Pradesh,6274.6,2290.2,511,1779.2,0,98,83,-14.23,0
2018-01-16,ADHPL,192,96,96,0,0,0,0,-0.29,0
2018-01-16,AHPC (GVK),330,0,0,0,0,1,1,-0.12,0
2018-01-16,APCPL,1500,500,0,500,0,15,16,1.43,0
2018-01-16,APL,1320,1320,0,1320,0,22,0,-22.97,0
2018-01-16,BEPL,450,450,0,450,0,6,0,-6.5,0
2018-01-16,DAE,100,100,0,100,0,0,0,0,0
2018-01-16,E.P.P.L.,100,0,0,0,0,0,0,0.14,0
2018-01-16,GBHPPL,70,35,35,0,0,0,0,-0.01,0
2018-01-16,GIPL,225,0,0,0,0,1,0,-1.1,0
2018-01-16,GPGSL (GVK),540,540,0,540,0,4,0,-4.06,0
2018-01-16,HBPCL,1300,0,0,0,0,4,4,0.11,0
2018-01-16,HSPCL,0,0,0,0,0,0,0,0,0
2018-01-16,IAEPL,36,0,0,0,0,0,0,0.08,0
2018-01-16,JhPL(HR),1320,0,0,0,0,12,24,12.1,0
2018-01-16,JPPVL,400,0,0,0,0,1,1,0.16,0
2018-01-16,LAPPL,1200,600,0,600,0,22,14,-8.22,0
2018-01-16,LPGCL,1980,660,0,660,0,22,26,4.06,0
2018-01-16,MPCL,86,0,0,0,0,0,0,-0.01,0
2018-01-16,MUNPL,0,0,0,0,0,0,0,0,0
2018-01-16,NDPL,108,108,0,0,0,0,0,0,0
2018-01-16,NHPC,4154.2,1332.8,794.4,11,0,17,14,-3.6,0
2018-01-16,NLC,250,0,0,0,0,4,5,0.61,0
2018-01-16,NPCIL,1520,220,220,0,0,30,32,1.82,0
2018-01-16,NPL,1400,0,0,0,0,22,29,6.2,0
2018-01-16,NTPC Ltd.,12659.06,2974.66,0,1315,0,180,185,5.37,0
2018-01-16,NTPGPL,0,0,0,0,0,0,0,-0.32,0
2018-01-16,PPGCL (Jaypee),1980,660,0,660,0,12,25,13.22,0
2018-01-16,RPSCL,1200,0,0,0,0,9,25,15.77,0
2018-01-16,RWPL (JSW),1080,135,0,135,0,20,22,2.03,0
2018-01-16,SJVNL,1912.02,318.67,318.67,0,0,8,7,-0.05,0
2018-01-16,SrEPL,225,0,0,0,0,1,0,-1.1,0
2018-01-16,THDC,1400,0,0,0,0,12,12,0.32,0
2018-01-16,TSPL,1980,0,0,0,0,18,33,15.01,0
2018-01-16,Chhatisgarh,3400,220,0,220,0,48,65,17.16,0
2018-01-16,Gujarat,8917.82,1838,210,575,0,58,93,34.32,0
2018-01-16,Madhya Pradesh,4955,1025,15,1010,0,61,67,5.65,0
2018-01-16,Maharashtra,13248,3683,710,2865,0,159,146,-13.16,0
2018-01-16,ACB,325,25,0,25,0,3,7,4.24,0
2018-01-16,AMNEPL,246,246,0,246,0,0,0,0,0
2018-01-16,APL,7920,2640,0,2640,0,136,92,-44.07,0
2018-01-16,BALCO,600,300,0,300,0,8,5,-2.67,0
2018-01-16,BLAPPL,45,45,0,45,0,0,0,-0.68,0
2018-01-16,CGPL,4000,800,0,800,0,48,77,28.66,0
2018-01-16,CLPINDIA,655,0,0,0,0,0,0,-0.8,0
2018-01-16,DBPCL,1200,600,0,600,0,17,13,-4.66,0
2018-01-16,DIPL,600,300,0,300,0,4,6,2.26,0
2018-01-16,DLHP,34,0,0,0,0,0,0,-0.1,0
2018-01-16,EPGL,1200,1200,0,1200,0,15,0,-15.36,0
2018-01-16,ESSAR,515,515,0,0,0,0,0,0,0
2018-01-16,ESSARPMPL,600,0,0,0,0,7,8,0.67,0
2018-01-16,GCEL,1370,685,0,685,0,4,11,6.76,0
2018-01-16,GEPL,120,120,0,120,0,0,0,0,0
2018-01-16,GIPCL,660,285,0,125,0,11,8,-2.94,0
2018-01-16,GMR ENERG,600,0,0,0,0,9,14,4.53,0
2018-01-16,IEPL,270,270,0,270,0,0,0,0,0
2018-01-16,JHAPL,600,0,0,0,0,4,8,3.96,0
2018-01-16,JPL,3400,1700,0,1700,0,24,33,9.32,0
2018-01-16,JPPVL,1820,0,0,0,0,26,29,3.15,0
2018-01-16,JSWEL,1200,300,0,300,0,20,20,-0.2,0
2018-01-16,KWPCL,600,600,0,600,0,6,0,-6.84,0
2018-01-16,LANCO,600,0,0,0,0,15,13,-1.5,0
2018-01-16,LVTPL,0,0,0,0,0,0,0,0,0
2018-01-16,MBPMPL,1200,600,0,600,0,12,20,8.46,0
2018-01-16,MCCPL,300,0,0,0,0,4,7,3.17,0
2018-01-16,NHDC,1520,0,0,0,0,9,3,-5.97,0
2018-01-16,NPCIL,1840,760,760,0,0,25,26,0.93,0
2018-01-16,NSPCL,500,0,0,0,0,10,11,0.76,0
2018-01-16,NTPC Ltd.,14633.59,1178,200,660,0,232,282,49.68,0
2018-01-16,PGPL,388,388,0,0,0,1,0,-1.39,0
2018-01-16,RATTANINDIA,2700,1620,0,1620,0,7,23,16.41,0
2018-01-16,RELIANCE,48,0,0,0,0,0,0,0,0
2018-01-16,RGPPL,2220,1220,0,0,0,11,12,0.43,0
2018-01-16,RIL (DAHANU),500,250,250,0,0,10,5,-5.28,0
2018-01-16,RKMPPL,1080,1080,0,1080,0,5,0,-5.07,0
2018-01-16,SCPL,100,50,0,50,0,1,1,0.1,0
2018-01-16,SKS,300,300,0,300,0,2,0,-2.23,0
2018-01-16,SMHPCL,0,0,0,0,0,0,0,0,0
2018-01-16,SPL,3960,0,0,0,0,82,95,13.13,0
2018-01-16,SPPL,150,150,0,150,0,0,0,0,0
2018-01-16,SVPPL,63,63,0,63,0,0,0,-0.87,0
2018-01-16,TATA MAH.,447,0,0,0,0,4,6,1.95,0
2018-01-16,TATA PCL,1430,1000,500,500,0,18,9,-8.58,0
2018-01-16,TOR. POW. (SUGEN),1147.5,0,0,0,0,11,10,-0.53,0
2018-01-16,TOR. POW. (UNOSUGEN),2004.5,1260,0,60,0,6,7,1.1,0
2018-01-16,TRNE,600,0,0,0,0,8,12,3.93,0
2018-01-16,VESPL,35,35,0,35,0,0,0,0,0
2018-01-16,VIP,600,0,0,0,0,11,10,-1.01,0
2018-01-16,VVL,135,135,0,135,0,0,0,0,0
2018-01-16,WPCL,1740,270,0,270,0,20,21,0.78,0
2018-01-16,Andhra Pradesh,5795.4,1572.8,0,1430,0,86,69,-16.79,0
2018-01-16,Karnataka,8805.32,3509.5,249.5,3260,0,103,77,-26.61,0
2018-01-16,Kerala,2041.46,465.5,379.5,86,0,11,13,1.81,0
2018-01-16,Puducherry,32.5,0,0,0,0,0,0,0.05,0
2018-01-16,Tamil Nadu,7037.28,2145,600,1500,0,88,57,-30.56,0
2018-01-16,Telangana,6918.1,352,120,175,0,76,95,19.04,0
2018-01-16,ABAN POWR,119.8,0,0,0,0,1,1,0.16,0
2018-01-16,APGPCL,272,0,0,0,0,1,2,0.47,0
2018-01-16,BELLARY,25.2,0,0,0,0,0,0,0,0
2018-01-16,BSES(C),174,174,0,0,0,0,0,0,0
2018-01-16,BSES(P),220,0,0,0,0,0,0,0,0
2018-01-16,CEPL,1200,600,0,600,0,12,10,-2.05,0
2018-01-16,GAUTAMI,464,464,0,0,0,0,0,0,0
2018-01-16,GMR ENERG,220,220,0,0,0,0,0,0,0
2018-01-16,GREL,768,0,0,0,0,1,0,-1.77,0
2018-01-16,GVKP&IL,220,220,0,0,0,0,0,-0.32,0
2018-01-16,HNPC,1040,520,0,520,0,11,8,-3.16,0
2018-01-16,IBPIL,300,300,0,300,0,0,0,0,0
2018-01-16,ITPCL,1200,600,0,600,0,10,10,-0.11,0
2018-01-16,JSWEL,860,300,0,300,0,11,10,-1.26,0
2018-01-16,KONA,445,445,0,0,0,0,0,0,0
2018-01-16,KONDAPALI,1458,0,0,0,0,6,3,-2.28,0
2018-01-16,LVS POWER,36.8,0,0,0,0,0,0,0,0
2018-01-16,MADURAI P,106,0,0,0,0,0,0,0,0
2018-01-16,MEL,300,300,0,300,0,1,0,-1.74,0
2018-01-16,NLC,2990,50,0,50,0,58,53,-4.92,0
2018-01-16,NPCIL,3320,220,0,220,0,45,60,15.25,0
2018-01-16,NTECL,1500,500,0,500,0,26,18,-7.96,0
2018-01-16,NTPC Ltd.,6559.58,1800,500,1300,0,105,86,-18.15,0
2018-01-16,NTPL,1000,0,0,0,0,18,16,-1.73,0
2018-01-16,PENNA,52.8,0,0,0,0,0,1,0.26,0
2018-01-16,PPNPGCL,330.5,0,0,0,0,0,0,-0.58,0
2018-01-16,SAMALPATI,105.7,0,0,0,0,0,0,0,0
2018-01-16,SEPL,600,600,0,600,0,5,0,-5.81,0
2018-01-16,SGPL,1320,0,0,0,0,10,21,11.18,0
2018-01-16,SPGL,208,47,0,0,0,2,3,0.3,0
2018-01-16,ST-CMSECP,250,250,0,250,0,4,0,-4.35,0
2018-01-16,TPCIL,1320,0,0,0,0,22,24,2.19,0
2018-01-16,UPCL,1200,600,0,600,0,23,13,-10.37,0
2018-01-16,VASAVI,200,0,0,0,0,0,0,0,0
2018-01-16,VEMAGIRI,370,0,0,0,0,1,0,-1.1,0
2018-01-16,Andaman & Nicobar Islands,40.05,0,0,0,0,0,0,-0.31,0
2018-01-16,Bihar,210,210,105,105,0,1,0,-1.16,0
2018-01-16,Jharkhand,550,0,0,0,0,6,7,1.18,0
2018-01-16,Odisha,2562.25,401,191,210,0,18,15,-3.04,0
2018-01-16,Sikkim,1200,200,200,0,0,5,5,-0.14,0
2018-01-16,West Bengal,6586,2020.5,210,1789,0,76,72,-4.74,0
2018-01-16,ADHUNIK,540,270,0,270,0,9,6,-2.91,0
2018-01-16,BRBCL,500,250,0,250,0,9,3,-5.26,0
2018-01-16,CESC,1125,307.5,0,307.5,0,17,17,0.2,0
2018-01-16,CPL,0,0,0,0,0,0,0,0,0
2018-01-16,DEPL,193,0,0,0,0,0,0,0.15,0
2018-01-16,DPSCLTD,0,0,0,0,0,0,0,0,0
2018-01-16,DVC,7233.2,1950,0,1950,0,98,114,16.79,0
2018-01-16,GISL,110,55,0,0,0,0,0,-0.07,0
2018-01-16,GMR ENERG,1050,350,0,350,0,16,13,-3.54,0
2018-01-16,HEL,600,300,300,0,0,11,6,-5.22,0
2018-01-16,IBPIL,350,350,0,350,0,0,0,0,0
2018-01-16,ICCL,0,0,0,0,0,0,0,0.1,0
2018-01-16,IEL,150,150,0,150,0,0,0,0,0
2018-01-16,JITPL,1200,600,0,600,0,18,10,-7.98,0
2018-01-16,K.B.U.N.L,610,500,0,500,0,4,2,-2.38,0
2018-01-16,MPL,1050,0,0,0,0,21,14,-6.28,0
2018-01-16,NALCO,0,0,0,0,0,0,0,-0.06,0
2018-01-16,NHPC,862,40,40,0,0,1,4,2.94,0
2018-01-16,NPGCPL,0,0,0,0,0,0,0,0,0
2018-01-16,NTPC Ltd.,9220,0,0,0,0,181,195,13.33,0
2018-01-16,PVUNL,0,455,0,455,0,2,0,-2.52,0
2018-01-16,SEL,1200,2400,0,2400,0,8,0,-8.23,0
2018-01-16,SKPPPL,96,0,0,0,0,0,0,0.22,0
2018-01-16,TATA PCL,240,0,0,0,0,4,4,0.3,0
2018-01-16,Assam,388.45,70,0,0,0,3,2,-0.71,0
2018-01-16,Manipur,36,0,0,0,0,0,0,0,0
2018-01-16,Meghalaya,322,29,9,20,0,1,1,-0.24,0
2018-01-16,Tripura,169.5,16,0,0,0,1,1,-0.08,0
2018-01-16,NEEPCO.,1342,222,75,25,0,15,10,-4.7,0
2018-01-16,NHPC,105,35,35,0,0,1,1,0.1,0
2018-01-16,NTPC Ltd.,500,0,0,0,0,7,7,0.6,0
2018-01-16,ONGC,726.6,0,0,0,0,12,15,2.75,0
2018-01-17,Delhi,2235.4,135,0,135,0,13,18,5.49,0
2018-01-17,Haryana,2720,1270,0,1270,0,28,28,-0.49,0
2018-01-17,Himachal Pradesh,3378,1044.5,326.5,231,0,17,23,6.46,0
2018-01-17,Jammu and Kashmir,1285,150,0,0,0,4,3,-0.97,0
2018-01-17,Punjab,3826.3,1930,1025,890,0,33,33,-0.16,0
2018-01-17,Rajasthan,6864.8,2103,910,700,0,92,106,13.56,0
2018-01-17,Uttarakhand,1252.15,308.5,137.25,17,0,8,8,0.62,0
2018-01-17,Uttar Pradesh,6274.6,2290.2,511,1779.2,0,98,84,-13.15,0
2018-01-17,ADHPL,192,96,96,0,0,0,0,-0.26,0
2018-01-17,AHPC (GVK),330,0,0,0,0,1,1,-0.19,0
2018-01-17,APCPL,1500,500,0,500,0,15,17,2.7,0
2018-01-17,APL,1320,1320,0,1320,0,22,0,-22.97,0
2018-01-17,BEPL,450,270,0,270,0,6,3,-3.35,0
2018-01-17,DAE,100,100,0,100,0,0,0,0,0
2018-01-17,E.P.P.L.,100,0,0,0,0,0,0,0.13,0
2018-01-17,GBHPPL,70,35,35,0,0,0,0,-0.01,0
2018-01-17,GIPL,225,0,0,0,0,1,0,-1.1,0
2018-01-17,GPGSL (GVK),540,540,0,540,0,4,0,-4.06,0
2018-01-17,HBPCL,1300,0,0,0,0,4,4,0.25,0
2018-01-17,HSPCL,0,0,0,0,0,0,0,0,0
2018-01-17,IAEPL,36,0,0,0,0,0,0,0.08,0
2018-01-17,JhPL(HR),1320,0,0,0,0,12,26,14.45,0
2018-01-17,JPPVL,400,0,0,0,0,1,1,0.12,0
2018-01-17,LAPPL,1200,600,0,600,0,22,14,-8.31,0
2018-01-17,LPGCL,1980,660,0,660,0,22,29,6.58,0
2018-01-17,MPCL,86,0,0,0,0,0,0,-0.01,0
2018-01-17,MUNPL,0,0,0,0,0,0,0,0,0
2018-01-17,NDPL,108,108,0,0,0,0,0,0,0
2018-01-17,NHPC,4154.2,1692.8,794.4,11,0,17,14,-3.71,0
2018-01-17,NLC,250,0,0,0,0,4,5,1.25,0
2018-01-17,NPCIL,1520,220,220,0,0,30,32,1.86,0
2018-01-17,NPL,1400,0,0,0,0,22,28,5.52,0
2018-01-17,NTPC Ltd.,12659.06,3364.66,0,1705,0,180,183,2.84,0
2018-01-17,NTPGPL,0,0,0,0,0,0,0,-0.32,0
2018-01-17,PPGCL (Jaypee),1980,660,0,660,0,12,24,11.86,0
2018-01-17,RPSCL,1200,0,0,0,0,9,24,14.99,0
2018-01-17,RWPL (JSW),1080,135,0,135,0,20,21,1.53,0
2018-01-17,SJVNL,1912.02,318.67,318.67,0,0,8,8,0.69,0
2018-01-17,SrEPL,225,0,0,0,0,1,0,-1.1,0
2018-01-17,THDC,1400,0,0,0,0,12,12,0.22,0
2018-01-17,TSPL,1980,0,0,0,0,18,33,15.44,0
